"CellNumber","Cluster","DistanceToCentroid"
3540,5,109.226831984988
3541,1,124.834693330803
3542,1,149.2955569173
3543,1,173.513720459901
3544,6,505.836078474411
3545,1,125.438791458538
3546,3,302.285733375855
3547,5,79.8306458848589
3548,1,136.930581149481
3549,6,170.515505891887
3550,3,185.830500259642
3551,2,117.85732454588
3552,1,98.8314750764803
3553,2,240.150121172439
3554,1,136.498073324502
3555,1,93.5242711528716
3556,1,122.940512188126
3557,3,175.283671047466
3558,1,69.6950764184907
3559,3,132.858729886294
3560,1,154.221633035131
3561,1,112.321458674655
3562,6,495.697111860352
3563,1,70.9310943008952
3564,1,59.4821975828156
3565,3,170.039640288763
3566,1,92.0279053747753
3567,2,224.389598916173
3568,2,159.114217802644
3569,6,216.683712451684
3570,6,542.692259074407
3571,3,323.493101952997
3572,1,222.584432567825
3573,3,237.706465600238
3574,2,260.143557028932
3575,3,651.433069746847
3576,1,127.500351779839
3577,5,86.989320070566
3578,1,109.251215306244
3579,2,207.427413860662
3580,1,152.247277051729
3581,2,242.814915560583
3582,1,88.8584115255552
3583,3,153.690908609301
3584,1,137.366370201498
3585,1,203.752089959361
3586,1,73.8579694122168
3587,2,249.627162564216
3588,6,157.778928076403
3589,1,115.727070409852
3590,1,201.825249926182
3591,2,147.47692526058
3592,1,161.774278387267
3593,2,86.5226001337718
3594,2,571.820731154513
3595,2,339.178292242036
3596,1,268.163033134848
3597,6,111.814568421384
3598,5,144.764537177004
3599,3,112.524142048343
3600,1,144.192283020094
3601,1,110.09702439203
3602,1,144.374005799043
3603,1,152.121851558142
3604,1,133.936922604347
3605,1,108.468249937553
3606,1,173.183989831628
3607,6,227.833760489731
3608,2,208.462860269815
3609,7,564.833837557818
3610,1,363.922692417091
3611,6,592.603269636489
3612,2,158.11399771875
3613,1,91.5744339542956
3614,1,124.938511783741
3615,6,338.184678323814
3616,6,227.865823915705
3617,1,149.824170151151
3618,3,157.143948204994
3619,1,72.9271008932048
3620,1,191.411708203113
3621,1,103.810999031722
3622,1,187.426285388637
3623,1,121.595732235525
3624,5,109.526689343541
3625,2,212.315627179623
3626,2,294.839844802269
3627,1,121.359744923714
3628,1,334.430167607477
3629,6,170.657452889734
3630,3,202.946946762964
3631,3,83.4368596242621
3632,5,134.253049829358
3633,1,150.013017903261
3634,1,165.463574642609
3635,2,396.436171352625
3636,1,263.469672217647
3637,4,311.953665585248
3638,6,195.051869301237
3639,3,598.953567953136
3640,4,171.335483857849
3641,3,106.652382966545
3642,1,148.517017530047
3643,3,440.933498145304
3644,1,246.704986201083
3645,3,166.62386921842
3646,1,119.816100645633
3647,3,490.388682832891
3648,3,207.168830383309
3649,1,207.130669537563
3650,1,78.0115295972663
3651,1,141.167328089573
3652,6,233.237469185598
3653,1,149.156232988671
3654,2,261.819018985568
3655,3,211.926262538555
3656,6,202.56461665747
3657,1,241.560658281965
3658,1,108.175955466894
3659,6,122.55251003123
3660,6,136.574538277796
3661,1,58.4614797252625
3662,1,195.34414826858
3663,1,101.084724107227
3664,2,227.986922912921
3665,1,468.341482889928
3666,1,147.195589637762
3667,2,123.989710169926
3668,1,88.7439468774787
3669,3,441.019428595318
3670,3,135.119455027594
3671,1,239.421944023039
3672,2,162.468515569002
3673,1,131.208380832479
3674,9,81.274663001586
3675,3,133.67282305463
3676,1,150.255734108641
3677,3,409.738727463395
3678,1,177.617369340833
3679,2,355.39469269552
3680,3,204.715386086514
3681,2,326.705442377737
3682,1,135.988227994924
3683,2,178.821137533604
3684,1,139.0181279552
3685,2,332.957653494686
3686,6,155.859078139572
3687,1,175.228454670837
3688,2,152.090070699789
3689,3,140.272728198063
3690,6,272.532655134805
3691,1,176.524913114171
3692,2,149.825997312875
3693,3,207.944814231972
3694,1,381.549072931009
3695,2,495.43435983903
3696,1,126.274127389872
3697,1,225.245823452158
3698,1,79.9179911591745
3699,3,234.139214544562
3700,3,194.493276215841
3701,1,165.484639448219
3702,3,144.930278686975
3703,3,366.736102933296
3704,1,159.20506258688
3705,1,166.478652953044
3706,3,102.154042586521
3707,2,102.104138760516
3708,1,110.417007518644
3709,1,129.609210356764
3710,6,296.68862949155
3711,1,91.7423885603156
3712,2,172.097780731001
3713,3,207.589112083623
3714,2,148.986599090668
3715,1,91.6524205403666
3716,1,100.947417545709
3717,1,209.660303834107
3718,1,95.9360501584372
3719,2,148.97807185417
3720,1,204.995985252542
3721,1,87.2543794521972
3722,2,233.219762160465
3723,2,265.246455777628
3724,1,191.048400064688
3725,1,246.893809046946
3726,3,203.541803894262
3727,3,185.783792995237
3728,1,72.3176556357511
3729,1,139.37070175675
3730,3,152.543632374636
3731,1,258.751814085425
3732,2,230.99278511721
3733,3,412.909485639321
3734,5,205.448904148907
3735,1,130.904839208769
3736,6,155.738825776066
3737,6,242.629968236943
3738,3,458.284079918348
3739,3,185.302427639047
3740,1,111.886609552159
3741,1,104.981001170132
3742,1,153.702125047525
3743,3,238.411908249877
3744,1,107.353447077313
3745,3,234.020396056347
3746,1,86.9157654890839
3747,1,240.353457713399
3748,6,77.1714389304097
3749,2,207.077158732114
3750,6,236.61325087593
3751,2,339.617576384602
3752,1,91.1145296320123
3753,1,133.679560880133
3754,6,246.588279175392
3755,1,70.041473399637
3756,2,201.868412947811
3757,6,162.952400048549
3758,1,105.750900500311
3759,3,100.739360592523
3760,1,175.99789519186
3761,2,139.807863342082
3762,1,192.614046679561
3763,1,261.685485478235
3764,3,111.897063996829
3765,1,203.590492009602
3766,2,136.64481850049
3767,6,189.893174429023
3768,1,227.510200726932
3769,1,143.531033627209
3770,2,131.050466462108
3771,1,204.216088758845
3772,3,501.269974722564
3773,5,64.1417383388881
3774,2,234.668294712111
3775,1,568.606988741178
3776,1,157.247252795229
3777,3,145.30374792196
3778,2,284.179757837968
3779,1,279.063735188865
3780,6,500.129572337937
3781,1,171.40369351318
3782,2,97.6365877596624
3783,1,111.164387948139
3784,1,140.353541981468
3785,6,257.539212060969
3786,1,113.571110530326
3787,3,257.137184111259
3788,1,151.944464851331
3789,1,144.345593225217
3790,1,85.5155708175668
3791,2,347.512205805856
3792,2,201.783288636868
3793,1,88.3605278519096
3794,6,509.440274843722
3795,5,114.569162756616
3796,1,148.506159654251
3797,1,191.705157944655
3798,1,93.6113248702015
3799,6,504.423017967419
3800,3,207.057213107166
3801,6,145.919102264959
3802,1,260.020830172552
3803,2,191.165832499454
3804,2,203.44922610336
3805,6,299.937759783398
3806,1,112.607220151231
3807,6,360.467179284847
3808,1,119.27152758359
3809,1,135.511931068991
3810,2,181.31296777031
3811,1,225.644325795742
3812,6,231.949602958467
3813,2,322.738694252434
3814,5,96.8665796691823
3815,1,148.026521575747
3816,5,139.495751043852
3817,3,145.39355699886
3818,1,132.501443622856
3819,1,118.550759437536
3820,1,104.106374087204
3821,6,85.6365506501276
3822,6,196.149152270654
3823,6,160.168608659245
3824,6,479.726991253979
3825,3,238.03048702599
3826,1,176.554924522525
3827,3,199.759871476275
3828,1,177.554872373329
3829,5,72.6567503579244
3830,1,143.422258273616
3831,1,104.107180496458
3832,1,129.412764527336
3833,2,152.206424217351
3834,1,225.488730459821
3835,1,241.329581625429
3836,1,137.655250200385
3837,1,262.526383440019
3838,2,140.970625757949
3839,6,178.206684570557
3840,1,120.427201859562
3841,2,165.9126927972
3842,3,206.899395167502
3843,2,66.6523730899779
3844,3,199.582287852121
3845,6,188.605783906538
3846,5,104.932179729235
3847,1,130.43586319099
3848,4,660.094548832894
3849,1,104.07083854388
3850,5,244.96184727188
3851,1,139.037283266232
3852,1,167.67407171027
3853,1,217.614548738597
3854,1,122.48058581655
3855,5,88.2067647200985
3856,2,135.272951134017
3857,1,286.812023004482
3858,1,126.034957911817
3859,2,265.288661326332
3860,2,183.898150448072
3861,3,114.266604252579
3862,1,147.921717350167
3863,1,190.257180015751
3864,3,329.856833095921
3865,1,128.981693471895
3866,2,246.081777533959
3867,3,108.682391875692
3868,6,199.565145582713
3869,2,210.05289666454
3870,1,232.576115456262
3871,3,261.232764450147
3872,1,105.946552137757
3873,6,167.640568216204
3874,1,211.364867447194
3875,3,136.948959685418
3876,1,88.3248864168221
3877,2,168.540506274415
3878,3,377.979331055696
3879,1,257.370683884185
3880,1,1470.75644527691
3881,1,129.487238073276
3882,1,167.220601585294
3883,1,139.083935399024
3884,1,389.086304341344
3885,2,357.882866852207
3886,1,82.1288956446245
3887,1,113.964506173476
3888,1,482.735531400498
3889,2,263.666470586101
3890,5,115.056303463033
3891,1,128.817715121221
3892,6,343.542957702223
3893,1,205.69738980392
3894,1,171.213174990249
3895,2,257.431044585294
3896,1,123.992763278937
3897,2,178.828965997309
3898,6,113.099306818921
3899,1,212.813763283306
3900,2,199.994597211372
3901,1,95.9084995939795
3902,1,105.985458536938
3903,2,153.808565298062
3904,1,152.378529675198
3905,5,86.602195986511
3906,2,138.369858852688
3907,1,93.768070905925
3908,3,110.979542054174
3909,1,157.109463622719
3910,2,383.793191308467
3911,2,223.363078797297
3912,1,109.690219852449
3913,1,70.8980206684217
3914,2,272.185864869565
3915,6,180.179632936671
3916,1,192.450915500165
3917,1,282.313278551815
3918,1,150.943921136553
3919,1,82.6541816432127
3920,3,252.91699296684
3921,1,118.564584875639
3922,2,360.318200852343
3923,2,118.818433443454
3924,1,146.797815160983
3925,6,289.334214210103
3926,3,345.453103575725
3927,1,115.695658720512
3928,1,88.7799300817863
3929,1,202.511698109968
3930,6,312.996274408564
3931,1,92.4095641608962
3932,1,170.456261839268
3933,2,196.110491239977
3934,2,248.870175935022
3935,1,125.251025835723
3936,3,425.63952738701
3937,2,401.225610008448
3938,1,144.754958642089
3939,3,146.614458010134
3940,1,230.490609981926
3941,1,129.196035103635
3942,1,193.572268124685
3943,6,256.631525456548
3944,1,137.367717783183
3945,3,184.108061944362
3946,1,116.171644489528
3947,1,118.384907225335
3948,1,150.167859287373
3949,3,168.856456214064
3950,1,339.255275929702
3951,3,290.870738704568
3952,1,127.860583106045
3953,2,174.38880180346
3954,1,322.288278909002
3955,6,259.888040978825
3956,5,56.6597724880355
3957,1,202.762833729342
3958,6,224.104862886761
3959,1,186.127872815608
3960,1,149.021776540654
3961,1,84.0162161322139
3962,6,88.9202467266933
3963,2,191.972993417664
3964,6,178.706531744563
3965,1,138.301546289172
3966,6,235.55701271968
3967,3,209.199370754874
3968,3,132.922903319524
3969,2,98.0215630508005
3970,6,242.21978967293
3971,1,201.876123063492
3972,1,180.481062179089
3973,1,173.92115297232
3974,1,132.377194729522
3975,6,190.672932693135
3976,2,316.11324954472
3977,5,265.38965665642
3978,6,207.231487646185
3979,3,456.870630158087
3980,6,223.778978006866
3981,3,180.906943227152
3982,2,249.564858959032
3983,1,137.854587553412
3984,1,123.824557085452
3985,2,197.264793546977
3986,2,182.410686805697
3987,6,117.187697855293
3988,1,99.1676820986604
3989,2,199.490146580515
3990,1,99.8979657830474
3991,2,125.954495040814
3992,3,178.078391761905
3993,2,402.662980722917
3994,3,191.676636766945
3995,2,115.509185915328
3996,1,122.639221483554
3997,3,203.332445898968
3998,1,122.046915101099
3999,1,163.333601330352
4000,1,113.824781978859
4001,2,210.6600704434
4002,1,90.4977713546788
4003,2,238.717251844641
4004,2,308.519022854169
4005,1,107.154958877605
4006,1,183.339469757641
4007,1,121.290760860789
4008,7,405.13860005088
4009,2,238.196872173731
4010,3,138.398080908041
4011,1,133.445381210831
4012,1,149.931229793083
4013,5,112.46074916226
4014,8,197.885162666604
4015,1,186.771257575763
4016,1,96.1955787988064
4017,1,82.090849577495
4018,6,163.305291323055
4019,1,102.035104307401
4020,1,145.120185123417
4021,6,544.261157649825
4022,6,264.698710608566
4023,3,247.204546575757
4024,3,229.769936399845
4025,1,89.5973763884035
4026,3,157.331447277888
4027,1,139.892517551113
4028,1,137.612678951818
4029,3,151.704957273015
4030,1,227.986061376443
4031,2,323.451241063694
4032,1,87.1130411912796
4033,3,354.594025200758
4034,3,227.057249903152
4035,1,159.897496724055
4036,2,248.173270047034
4037,3,197.931572349537
4038,2,116.060641275502
4039,1,102.295529291033
4040,1,182.894407549819
4041,1,150.245493650855
4042,1,283.439812979021
4043,2,268.65981382562
4044,3,127.016809418914
4045,1,243.36682414154
4046,3,481.092767358155
4047,3,472.622548926964
4048,1,101.681516539282
4049,2,194.530795039722
4050,1,139.074046022492
4051,2,222.062355912127
4052,6,194.021459631901
4053,6,258.974901983149
4054,1,222.572400579158
4055,3,325.836571094045
4056,1,162.942196075229
4057,2,221.921909404784
4058,5,82.4983711130059
4059,6,156.003477860064
4060,3,77.4612730205437
4061,2,228.863792770634
4062,2,228.129768701315
4063,1,96.43293506239
4064,1,79.2390138251537
4065,1,79.2347499581239
4066,1,107.338532334858
4067,1,231.288242406475
4068,6,236.137654912733
4069,2,100.085058484343
4070,1,104.238832889312
4071,2,179.884587286481
4072,3,174.532767848911
4073,1,79.0837655316978
4074,1,308.758905318186
4075,1,96.7530598094422
4076,1,194.442357074439
4077,1,257.912094065298
4078,1,115.638740299968
4079,3,143.632764418421
4080,1,291.536733993981
4081,1,88.6298260924858
4082,1,171.977755427625
4083,6,255.260085086819
4084,3,440.078349506646
4085,2,436.343617846746
4086,2,152.818990514823
4087,1,125.543195560932
4088,1,138.663489844353
4089,3,244.736633834591
4090,1,199.906096738986
4091,1,285.790173271719
4092,1,125.428653789117
4093,1,90.7199827392277
4094,3,212.482988944836
4095,1,88.1990335026634
4096,3,222.97588131635
4097,3,130.076073735518
4098,1,136.130118179348
4099,1,65.2750220534687
